Team ID,Team,Region,Country,Track,Size,Status,Year,Wiki,Section,Medal,Award,Parts,Title,Abstract
1632,Tokyo_Tech,Asia,Japan,Information Processing,18,Accepted,2015,http://2015.igem.org/Team:Tokyo_Tech,Collegiate,gold medal,Nominated for Best Information Processing Project;Nominated for Best Part Collection- Undergrad,BBa_K1632000;BBa_K1632001;BBa_K1632002;BBa_K1632003;BBa_K1632004;BBa_K1632005;BBa_K1632006;BBa_K1632008;BBa_K1632010;BBa_K1632011;BBa_K1632013;BBa_K1632014;BBa_K1632015;BBa_K1632016;BBa_K1632017;BBa_K1632018;BBa_K1632019;BBa_K1632021;BBa_K1632022;BBa_K1632023;BBa_K1632024;BBa_K1632025;BBa_K1632030;BBa_K1632031;BBa_K1632032;BBa_K1632033,"Prisoner’s Dilemma
","We want to replay the Prisoner’s Dilemma, a well-known game analysed in game theory, by using E. coli.
This game involves dilemma between cooperation and defection. Although each prisoner knows both player's cooperation mutually benefits each other, one will always defect when the individual is pursuing his or her own benefit. We will express this dilemma by using a genetic circuit centering in quorum sensing. We will also provide various strategies and aim to determine the best strategy in this game. By combining the idea with synthetic biology, we demonstrated this game   among students. We also made our own pay-off matrix.
In our project we will focus on the prisoners’ emotions as well. The metaphoric usage of cherry blossoms appears in countless Haikus and Tankas, and expresses the heart of the Japanese. Therefore, we will express the prisoners’ emotions using E. coli, which will mimic the characteristics of cherry blossoms.
"
1949,Tokyo_Tech,Asia,Japan,Information Processing,26,Accepted,2016,http://2016.igem.org/Team:Tokyo_Tech,Collegiate,gold medal,,BBa_K1949000;BBa_K1949001;BBa_K1949020;BBa_K1949022;BBa_K1949030;BBa_K1949031;BBa_K1949032;BBa_K1949033;BBa_K1949050;BBa_K1949051;BBa_K1949052;BBa_K1949060;BBa_K1949100;BBa_K1949101;BBa_K1949102;BBa_K1949103;BBa_K1949104;BBa_K1949998;BBa_K1949999,"Snow White
","“Magic mirror on the wall, who is the fairest one of all?” 
This is the famous line from “Snow White."" You have probably heard this one before. As of today, there are many versions of Snow White. Here in Japan, it has the happy ending where Snow White is kissed by her Prince and they live happily ever after. Meanwhile at the end of the common plot, the wicked queen is punished fatally for trying to kill Snow White. 
Our project recreates some Snow White versions with quorum sensing. We plan to think our project from diversified standpoints which we named 3E: Education,Econmy and Ethics. We try to build a more complicated circuit and make a substantial contribution to the advancement of Synthetic Biology.
"
1360,Tongji,Asia,China,Manufacturing,11,Accepted,2014,http://2014.igem.org/Team:Tongji,Collegiate,silver medal,,BBa_K1360001;BBa_K1360000,"Decolor Four
","XynB, ArfB and ManA1 are three different decolor-assistant proteins. With the help of these proteins, the pulp (which then becomes paper) can be bleached by much less chemical reagent, to save the environment. Nowadays bio-assistant bleaching method is becoming popular in paper making industry.In our project, we build the parts for these three decolor-assistant proteins to assemble a decolor-assistant machine, and design experiments to see whether these three proteins have synergistic effect. We will also use different kinds of paper pulp to do experiments. Furthermore, we try to make a ready-to-use and user-friendly decoloring solution, based on our synergistic decolor-assistant bacteria.
"
1922,Tongji_Shanghai,Asia,China,Therapeutics,19,Accepted,2016,http://2016.igem.org/Team:Tongji_Shanghai,Collegiate,silver medal,,BBa_K1922001;BBa_K1922003;BBa_K1922004;BBa_K1922008;BBa_K1922010,"UCNP/C-dot/shRNA complex serving for lysosome escaping and cell-targeted apoptosis
","The up-conversion nano particle(UCNP) is a luminescent material which converts 980 nm light into 670 nm light. The carbon dot serves as photosensitizer intakes 670 nm light and brings heat effect, helps lysosome escaping. We joined two materials with SO2 and transport the complex into the breast tumor cell, start apoptosis by ROS from sodium copper chlorophyllin on C-dot. To solve the anti-apoptosis regulation, we designed gene-targeted shRNA attached onto C-dot. When it enters the cell, the shRNA silences SIRT1 mRNA to accelerate apoptosis. The UCNP complex provides solution of lysosome escaping and has higher efficiency than traditional photodynamic therapy.Further more,it shows high stability and low cell toxicity without light exposition ,to be considered a more advanced solution of breast cancer. 
"
33,Toronto,North America,Canada,Information Processing,32,Accepted,2007,http://2007.igem.org/Team:Toronto,Collegiate,blocked medal,,BBa_I733004;BBa_I733005;BBa_I733006;BBa_I733007,"-- Not provided yet --
","-- No abstract provided yet --
"
357,Toronto,North America,Canada,Environment,12,Accepted,2010,http://2010.igem.org/Team:Toronto,Collegiate,,,BBa_K357006,"Enhanced Catechol Degradation via Metabolic Channeling in E. coli
","Oil sands, consisting of a mixture of clay, sand and bitumen represent a significant fraction of remaining petroleum reserves.  However, extracting the hydrocarbons requires large volumes of water which are then contaminated with naphthenic acids, heavy metals and residual hydrocarbons.  These 'tailings' are acutely toxic to higher organisms, though some bacteria and algae can survive in these environs.  Our knowledge of metabolic pathways capable of degrading such contaminants (bioremediation) is limited.  However, the known pathways tend to be slow and inefficient.  The breakdown of many polycyclic aromatic hydrocarbons generates a common intermediate, catechol that is further degraded to Acetyl-CoA.  Metabolic channeling is an effect whereby intermediates are shuttled between enzymes in a pathway circumventing free diffusion into the cytosol.  Here, we present a design, modeling and baseline experiments aimed at demonstrating optimization of catechol degradation using the principle of metabolic channeling in an E. coli proof of concept system.
"
464,Toronto,Europe,,,43,Accepted,2006,http://2006.igem.org/Team:Toronto,Collegiate,blocked medal,,BBa_J5527;BBa_S03873;BBa_S03874;BBa_S03877;BBa_S03879;BBa_S03880;BBa_S03881;BBa_S03885;BBa_S03887;BBa_S03888;BBa_S03889;BBa_J55000;BBa_J55001;BBa_J5516;BBa_J5517;BBa_J5518;BBa_J5519;BBa_J5520;BBa_J5521;BBa_J5522;BBa_J5524;BBa_J5525;BBa_J5526;BBa_J5528;BBa_J5530;BBa_J5531;BBa_J5532;BBa_S03875;BBa_S03876;BBa_S03878;BBa_S03882;BBa_S03883;BBa_S03884;BBa_S03896,"-- Not provided yet --
","-- No abstract provided yet --
"
483,Toronto,Europe,,,13,Accepted,2005,http://2005.igem.org/Team:Toronto,Collegiate,blocked medal,,BBa_J11004;BBa_J11000;BBa_J110001;BBa_J11002;BBa_J11003;control loop for PI controller with BBa_J11002;BBa_J11005;BBa_J11007;BBa_J11008;BBa_J11009;BBa_J11010;BBa_J11011;BBa_J11012;BBa_J11013;BBa_J11014;BBa_J11015;BBa_J11016;BBa_J11017;BBa_J11018;BBa_J11019;BBa_J11020;BBa_J11021;BBa_J11022;BBa_J11030;BBa_J11031;BBa_J11040;BBa_J11041;BBa_J11042;BBa_J11043;BBa_J11051;BBa_J11052;BBa_S03341,"-- Not provided yet --
","-- No abstract provided yet --
"
601,Toronto,North America,Canada,New Application,12,Accepted,2011,http://2011.igem.org/Team:Toronto,Collegiate,,,BBa_K601999,"Magnetasense
","""Magnetotactic bacteria use the Earth's magnetic field to guide them to favourable environments. This is known as magnetotaxis, and is achieved in these bacteria by creating uniformly shaped cubo-octahedral magnetite nanoparticles. Mms6 is a critical catalytic protein which binds to magnetite in order to facilitate the formation of an uniform crystal structure. Using the Mms6 gene from Magnetospirillium Magneticum AMB-1 we intend to create a magnetite synthesis pathway in E.Coli.  Finally as a proof of concept, we will also show how we can use the formation of magnetite as a novel gene expression system. We intend to achieve this through the use a ToxR - Mms6 fusion protein and the ctx promoter from Vibrio cholerae. This novel gene expression system can be used to help bridge the gap between biological and digital systems.""
"
926,Toronto,North America,Canada,Food & Energy,10,Accepted,2012,http://2012.igem.org/Team:Toronto,Collegiate,,,BBa_K926000;BBa_K926001,"Extracellular secretion of Aspergillus phytase and constitutive expression of Rhagium antifreeze: Genetically Engineering Super-Plants 
","This year’s project is two-fold, and it involves engineering Arabidopsis thaliana with two constructs that would be important proof of concepts for further studies of feasibility in crops. The first construct would allow for extracellular secretion of Aspergillus phytase from Arabidopsis roots allowing the plants to utilize the accumulated forms of soil organic phosphorus (primarily, phytate), which otherwise would not be available to the plant. The second construct, building on Yale’s 2011 project, aims to increase the range of tolerance to low temperature stress in A.thaliana by incorporating a Rhagium inquisitor antifreeze protein and ensuring it is constitutively expressed in the plant.
"
1019,Toronto,North America,Canada,Foundational Advance,16,Accepted,2013,http://2013.igem.org/Team:Toronto,Collegiate,gold medal,,BBa_K1019001;BBa_K1019004;BBa_K1019000;BBa_K1019003;BBa_K1019005;BBa_K1019008,"Biofilm: System engineering in E. coli
","Microorganisms frequently adopt a lifestyle in which they excrete extracellular biopolymers to aggregate and form biofilms. 

We are researching the pathways that induce biofilm formation and maturation in E. coli, for modulating surface-specific adhesion of E. coli biofilms. We are constructing and characterizing E. coli strains with targeted deletions or recombinant protein expressions that are crucial in biofilm formation pathways. In response to environmental stimuli such as temperature, blue light, or sodium, the phenotype of each mutant E. coli strain will be characterized using a specially developed high-throughput protocol. 

Biofilm formation control has applications for bioremediation, in which we are pursuing in a related project on heavy metal precipitation. Another potential application is in medical treatment of pathogenic infections, since the generally slow diffusion rate in biofilms gives pathogenic bacteria/fungi an additional mechanism for antibiotic resistance phenotypes. 
"
1559,Toronto,North America,Canada,Environment,25,Accepted,2014,http://2014.igem.org/Team:Toronto,Collegiate,bronze medal,,BBa_K1559000;BBa_K1559001;BBa_K1559002;BBa_K1559003;BBa_K1559004;BBa_K1559005;BBa_K1559006;BBa_K1559007;BBa_K1559008;BBa_K1559009;BBa_K1559010;BBa_K1559011,"Plasmid-Loss Genetic Safeguard for the Biocontainment of Synthetic Organisms
","Conventional genetic safeguards for the biocontainment of synthetic organisms often rely on various suicide mechanisms. However, these “kill-switches” suffer from a fundamental flaw since they impose selective pressure on  organisms to evolve inactivation of the genetic safeguard. The activation of a kill-switch removes all individuals containing intact kill-switches from the population, leaving behind only individuals with defective kill-switches to found a new population. This project proposes an inducible plasmid-loss system to remove genetically engineered traits from a population without imposing selective pressure against the safeguard itself. The inducible plasmid-loss system is implemented by creating a plasmid containing CRISPR/Cas9, an RNA-guided nuclease system which targets and cleaves itself. A population containing this plasmid is expected to revert to wild-type upon activation. In addition to encouraging the application of evolutionary approaches to the field of synthetic biology, this project also contributes to making synthetic organisms safe for routine use outside the lab.

"
1760,Toronto,North America,Canada,Software,40,Accepted,2015,http://2015.igem.org/Team:Toronto,Collegiate,silver medal,Nominated for Best Applied Design- Overgrad,BBa_K1760000;BBa_K1760001;BBa_K1760002,"A Genetically Engineered Solution for Oil Sand Tailings: Enhanced Bioremediation by Toluene Degrading Bacteria
","The concentration of toxic chemical by-products from oil sands exploitations has been increasing since 2012. Recent efforts to address environmental pollution converge towards bioremediation as the most promising solution. While endogenous bacteria such as Pseudomonas Putida F1 can degrade toluene, we optimized E. coli to be more efficient at breaking down 3-methylcatechol, a rate-limiting step in the toluene degradation pathway. We did so by creating 2 plasmids that once co-transformed into E. coli would achieve the metabolization of toluene down to water and carbon dioxide. Additionally, a web application for visualizing, manipulating, and comparing genome-scale metabolic models of bacterial consortia was developed and used to analyse the introduction of our synthetic E. coli into the Athabasca river microbiome. We have created a framework to analyze the optimal solution to the problem present, by considering designs, associated cost profiles, and political risks in the context of Alberta’s soil sand industry.
"
2048,Toronto,North America,Canada,New Application,51,Accepted,2016,http://2016.igem.org/Team:Toronto,Collegiate,bronze medal,,BBa_K2048001;BBa_K2048002;BBa_K2048003;BBa_K2048004;BBa_K2048005;BBa_K2048006;BBa_K2048007,"Cell-Free Synthetic Based Bioactive Paper for Detection of Gold
","We propose to develop a portable synthetic biological sensor for gold. A biosensor is a device that utilizes genetic circuits to detect and report the presence of specific compounds. Certain naturally occurring bacteria have the ability to sense metals such as iron, zinc, copper, silver, gold and cadmium. By using existing biological pathways, we will develop a cell-free paper-based biosensor that is easy to use, scalable and affordable for detecting gold. Our team will use of the transcriptional activator, GolS, which induces protein expression in the presence of gold ions. Downstream reporter genes will act as visual indicators. Using state of the art machine learning and artificial intelligence methods, our team will engineer a colorimetric analytic tool for interpreting the visual indicators and reporting the presence of gold. 
"
192,TorontoMaRSDiscovery,North America,Canada,New Application,12,Accepted,2009,http://2009.igem.org/Team:TorontoMaRSDiscovery,Collegiate,bronze medal,,BBa_K192001;BBa_K192098;BBa_K192099;BBa_K192100,"Engineering bacterial micro-compartments to investigate metabolic channeling and its potential uses in biotechnological applications
","A key challenge in metabolic engineering is to improve productivity and yield.  Potential applications range from the production of valuable compounds such as therapeutic molecules and biofuels to the degradation of toxic wastes.  There is increasing recognition that spatial organization can play an important role in optimizing pathway efficiency.  Specifically, the spatial co-localization of consecutive enzymes in a pathway can result in efficient translocation of substrates between enzymes, an effect known as enzyme ""channeling"".  Here we report the design, modeling and construction of a bacterial micro-organelle based system for the targeted co-localization of selected enzymes.  Our ""Encapsulator"" represents a fundamentally new class of parts which, in nature consist of metabolic enzymes encased within a multi-protein shell reminiscent of a viral capsid.  Micro-compartments based on encapsulin (and similar proteins) represent an experimentally amenable system to investigate the effects of channeling in potential downstream applications.
"
