Name,Description,Length,part_rating,scores,release_status,twins,sample_status,part_results,use,group,author,date,distribution,filename
BBa_J18911,RFC 25 vector reverse (prefix), ,,,Not Released,,Not in stock,Works,Not Used,Affiliates,Raik Gruenberg,2010-01-25,,pgroup=Primer&show=1.html.csv
BBa_K1182401,[Forward] Split β-galactosidase - ω fragment, ,,,Not Released,,Not in stock,Works,Not Used,iGEM13_UI-Indonesia,Muhammad Hanifi,2013-09-16,,pgroup=Primer&show=1.html.csv
BBa_K1182501,[Reverse] Split β-galactosidase - ω fragment, ,,,Not Released,,Not in stock,Works,Not Used,iGEM13_UI-Indonesia,Muhammad Hanifi,2013-09-16,,pgroup=Primer&show=1.html.csv
BBa_K119004,Upper primer  for aiiA with normal lacZ promoter, ,,,Not Released,,Not in stock,None,Not Used,iGEM08_LCG-UNAM-Mexico,Martín del Castillo Velasco,2008-09-29,,pgroup=Primer&show=1.html.csv
BBa_K119005,Upper primer  for aiiA with mutated lacZ promoter, ,,,Not Released,,Not in stock,None,Not Used,iGEM08_LCG-UNAM-Mexico,Martín del Castillo Velasco,2008-09-29,,pgroup=Primer&show=1.html.csv
BBa_K119007,Upper primer  for RcnA, ,,,Not Released,,Not in stock,None,Not Used,iGEM08_LCG-UNAM-Mexico,Libertad Pantoja,2008-09-29,,pgroup=Primer&show=1.html.csv
BBa_K119008,Lower primer for RcnA (BBa_K119003), ,,,Not Released,,Not in stock,,Not Used,iGEM08_LCG-UNAM-Mexico,Libertad Pantoja,2008-09-29,,pgroup=Primer&show=1.html.csv
BBa_K1441006,Mambalgin-1 Forward Primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Georgia_State,Reza Alavi,2014-10-04,,pgroup=Primer&show=1.html.csv
BBa_K1441007,Mambalgin-1 reverse Primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Georgia_State,Reza Alavi,2014-10-04,,pgroup=Primer&show=1.html.csv
BBa_K1441014,DNA ligase Ecor1 F primer, ,,,Not Released,,No part sequence,,No Sequence,iGEM14_Georgia_State,Matthew Brewer,2014-10-10,,pgroup=Primer&show=1.html.csv
BBa_K1441015,DNA ligase Ecor1 F primer, ,,,Not Released,,It's complicated,,Not Used,iGEM14_Georgia_State,Matthew Brewer,2014-10-10,,pgroup=Primer&show=1.html.csv
BBa_K1441016,DNA ligase R primer, ,,,Not Released,,No part sequence,,No Sequence,iGEM14_Georgia_State,Matthew Brewer,2014-10-10,,pgroup=Primer&show=1.html.csv
BBa_K1441017,DNA ligase R primer, ,,,Not Released,,It's complicated,,Not Used,iGEM14_Georgia_State,Matthew Brewer,2014-10-10,,pgroup=Primer&show=1.html.csv
BBa_K1441018,pGMCSF1, ,,,Not Released,,It's complicated,,Not Used,iGEM14_Georgia_State,Matthew Brewer,2014-10-10,,pgroup=Primer&show=1.html.csv
BBa_K1441019,pGMCSR1, ,,,Not Released,,It's complicated,,Not Used,iGEM14_Georgia_State,Matthew Brewer,2014-10-10,,pgroup=Primer&show=1.html.csv
BBa_K1443003,RFP Binding Forward Primer for Backbone Amplification, ,,,Not Released,,Not in stock,None,Not Used,iGEM14_Aalto,Lassi Vapaakallio,2014-10-09,,pgroup=Primer&show=1.html.csv
BBa_K1443004,RFP Binding Reverse Primer for Backbone Amplification, ,,,Not Released,,Not in stock,None,Not Used,iGEM14_Aalto,Lassi Vapaakallio,2014-10-09,,pgroup=Primer&show=1.html.csv
BBa_K1456007,Superoxide dismutase-1 (SOD-1) Forward primer with restriction site and kozak sequence, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,safa tapan,2014-08-13,,pgroup=Primer&show=1.html.csv
BBa_K1456008,"Superoxide Dismutase enzyme reverse primer with restriction site, two stop codon and  6X His-Tag", ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,safa tapan,2014-08-13,,pgroup=Primer&show=1.html.csv
BBa_K1456009,Glutathione Peroxidase (GPx) enzyme forward primer with restriction site and kozak sequence, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,safa tapan,2014-08-13,,pgroup=Primer&show=1.html.csv
BBa_K1456010,"Glutathione Peroxidase (GPx) enzyme reverse primer with restriction site, two stop codon and  6X His", ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,safa tapan,2014-08-13,,pgroup=Primer&show=1.html.csv
BBa_K1456011,Human Tissue Plasminogen Activator (tPA) enzyme forward primer with restriction site and kozak seque, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,safa tapan,2014-08-13,,pgroup=Primer&show=1.html.csv
BBa_K1456012,"Human Tissue Plasminogen Activator reverse primer with restriction site, 2 stop codons and 6X His", ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,Mustafa Y&#305;lmaz,2014-08-13,,pgroup=Primer&show=1.html.csv
BBa_K1456013,Oxygen dependent degradation(ODD) domain from HIF-1a forward primer with restriction site, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,Mustafa Y&#305;lmaz,2014-08-13,,pgroup=Primer&show=1.html.csv
BBa_K1456014,Oxygen dependent degradation(ODD) domain from HIF-1a reverse primer with restriction site, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,Mustafa Y&#305;lmaz,2014-08-13,,pgroup=Primer&show=1.html.csv
BBa_K1456019,Superoxide dismutase-1 (SOD-1) Forward primer-2 with restriction site and kozak sequence, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,Mustafa Y&#305;lmaz,2014-10-22,,pgroup=Primer&show=1.html.csv
BBa_K1456020,Superoxide dismutase-1 (SOD-1) reverse primer-2 with restriction site and kozak sequence, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,Mustafa Y&#305;lmaz,2014-10-22,,pgroup=Primer&show=1.html.csv
BBa_K1456021,Glutathione Peroxidase-1 (GPx-1) enzyme forward primer-2 with restriction site and kozak sequence, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,Mustafa Y&#305;lmaz,2014-10-22,,pgroup=Primer&show=1.html.csv
BBa_K1456022,"Glutathione Peroxidase(GPx1) enzyme reverse primer-2 with restriction site, two stop codon and 6xHis", ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,Mustafa Y&#305;lmaz,2014-10-22,,pgroup=Primer&show=1.html.csv
BBa_K1456023,Human Tissue Plasminogen Activator (tPA) enzyme forward primer-2 with restriction site and kozak seq, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,Mustafa Y&#305;lmaz,2014-10-22,,pgroup=Primer&show=1.html.csv
BBa_K1456024,"Human Tissue Plasminogen Activator reverse primer-2 with restriction site, 2 stop codons and 6XHis", ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_ATOMS-Turkiye,Mustafa Y&#305;lmaz,2014-10-22,,pgroup=Primer&show=1.html.csv
BBa_K1465107,porine fwd, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-05,,pgroup=Primer&show=1.html.csv
BBa_K1465108,porine rev, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-05,,pgroup=Primer&show=1.html.csv
BBa_K1465109,dcuB fwd, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-05,,pgroup=Primer&show=1.html.csv
BBa_K1465110,dcuB rev, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-05,,pgroup=Primer&show=1.html.csv
BBa_K1465403,alr fwd, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-07,,pgroup=Primer&show=1.html.csv
BBa_K1465404,alr rev, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-07,,pgroup=Primer&show=1.html.csv
BBa_K1465405,dadX_fwd, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-07,,pgroup=Primer&show=1.html.csv
BBa_K1465406,dadX_rev, ,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-07,,pgroup=Primer&show=1.html.csv
BBa_K152012,Zea mays Actin1 Intron Reverse Primer, ,,,Not Released,,It's complicated,,Not Used,iGEM08_Guelph,David Johnston Monje,2008-10-30,,pgroup=Primer&show=1.html.csv
BBa_K1539021,HE RBS Primer , ,,,Not Released,,Not in stock,None,Not Used,iGEM14_GeorgiaTech,Coleen Tran,2014-10-10,,pgroup=Primer&show=1.html.csv
BBa_K1539034,LE RBS Primer, ,,,Not Released,,Not in stock,None,Not Used,iGEM14_GeorgiaTech,Coleen Tran,2014-10-10,,pgroup=Primer&show=1.html.csv
BBa_K1539055,HE Promoter Primer, ,,,Not Released,,Not in stock,None,Not Used,iGEM14_GeorgiaTech,Coleen Tran,2014-10-10,,pgroup=Primer&show=1.html.csv
BBa_K1539089,LE Promoter Primer, ,,,Not Released,,Not in stock,None,Not Used,iGEM14_GeorgiaTech,Coleen Tran,2014-10-10,,pgroup=Primer&show=1.html.csv
BBa_K1614003,RFC 110 forward linearization primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM15_Heidelberg,Stefan Holderbach,2015-09-14,,pgroup=Primer&show=1.html.csv
BBa_K1614004,RFC 110 reverse linearization primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM15_Heidelberg,Stefan Holderbach,2015-09-14,,pgroup=Primer&show=1.html.csv
BBa_K1614005,RFC 110 forward fragment extraction primer, ,,,,,,,,,,,,
BBa_K1614006,RFC 110 reverse fragment extraction primer, ,,,,,,,,,,,,
BBa_K1636001,Primer for lead-II-ions-specific aptamer, ,,,Not Released,,Not in stock,None,Not Used,iGEM15_TecCEM,Roger Milton Rubio Sanchez,2015-09-05,,pgroup=Primer&show=1.html.csv
BBa_K1639017,pColA Forward Primer, ,,,Not Released,,Not in stock,Issues,Not Used,iGEM15_ATOMS-Turkiye,Berke Kahraman,2015-09-17,,pgroup=Primer&show=1.html.csv
BBa_K1639018,pColA Reverse Primer, ,,,Not Released,,Not in stock,Issues,Not Used,iGEM15_ATOMS-Turkiye,Berke Kahraman,2015-09-17,,pgroup=Primer&show=1.html.csv
BBa_K176047,"Reverse primer VR3 (bind to K176037), member of VR3~VR12", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,"Jiayi Dou, Hao Jiang",2009-08-13,,pgroup=Primer&show=1.html.csv
BBa_K176048,"Reverse primer VR4 (bind to K176038), member of VR3~VR12", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,"Jiayi Dou, Hao Jiang",2009-08-13,,pgroup=Primer&show=1.html.csv
BBa_K176049,"Reverse primer VR5 (bind to K176039), member of VR3~VR12", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,"Jiayi Dou, Hao Jiang",2009-08-13,,pgroup=Primer&show=1.html.csv
BBa_K176050,"Reverse primer VR6 (bind to K176040), member of VR3~VR12", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,"Jiayi Dou, Hao Jiang",2009-08-13,,pgroup=Primer&show=1.html.csv
BBa_K176051,"Reverse primer VR7 (bind to K176041), member of VR3~VR12", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,"Jiayi Dou, Hao Jiang",2009-08-13,,pgroup=Primer&show=1.html.csv
BBa_K176052,"Reverse primer VR8 (bind to K176042), member of VR3~VR12", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,"Jiayi Dou, Hao Jiang",2009-08-13,,pgroup=Primer&show=1.html.csv
BBa_K176053,"Reverse primer VR9 (bind to K176043), member of VR3~VR12", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,"Jiayi Dou, Hao Jiang",2009-08-13,,pgroup=Primer&show=1.html.csv
BBa_K176054,"Reverse primer VR10 (bind to K176044), member of VR3~VR12", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,"Jiayi Dou, Hao Jiang",2009-08-13,,pgroup=Primer&show=1.html.csv
BBa_K176055,"Reverse primer VR11 (bind to K176045), member of VR3~VR12", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,"Jiayi Dou, Hao Jiang",2009-08-13,,pgroup=Primer&show=1.html.csv
BBa_K176056,"Reverse primer VR12 (bind to K176046), member of VR3~VR12", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,"Jiayi Dou, Hao Jiang",2009-08-13,,pgroup=Primer&show=1.html.csv
BBa_K176057,Forward sequencing primer binds to tetR 3prime terminal (VFtetR), ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,Hao Jiang,2009-07-20,,pgroup=Primer&show=1.html.csv
BBa_K176058,Reverse sequencing primer binds to ccdB 5prime terminal (VRccdB), ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,Hao Jiang,2009-07-21,,pgroup=Primer&show=1.html.csv
BBa_K176059,M13 -47 general primer as a reverse primer binds to 5prime terminal of lacZ, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,Hao Jiang,2009-07-21,,pgroup=Primer&show=1.html.csv
BBa_K176088,Reverse sequencing primer binds to the middle of luxR (VRluxR), ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,Hao Jiang,2009-08-05,,pgroup=Primer&show=1.html.csv
BBa_K187033,pAB/BA forward primer for sequencing, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187034,pAB/BA reverse primer for sequencing, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187035,"accB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187036,"accB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187037,"accD, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187038,"accD, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187039,ftsW ORF forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187040,"acpP, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187041,"acpP, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187042,ftsZ ORF forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187043,"acpS, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187044,"acpS, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187045,gapA ORF forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187046,ispU ORF forward primer, ,,,Not Released,BBa_K187318,Not in stock,Works,Not Used,iGEM09_Alberta,Mitch Paquette,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187047,"asnS, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187048,glmM ORF Forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187049,"asnS, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187050,gltX ORF Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187051,"atpE, ORF, foward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187052,"atpE, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187053,"cca, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187054,"cca, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187055,glyA ORF  Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187056,"coaA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187057,ispU ORF reverse primer, ,,,Not Released,BBa_K187319,Not in stock,Works,Not Used,iGEM09_Alberta,Mitch Paquette,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187058,"coaA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187059,kdsB ORF forward primer, ,,,Not Released,BBa_K187321,Not in stock,Works,Not Used,iGEM09_Alberta,Mitch Paquette,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187060,"cydA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187061,kdsB ORF reverse primer, ,,,Not Released,BBa_K187323,Not in stock,Works,Not Used,iGEM09_Alberta,Mitch Paquette,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187062,glyQ ORF Forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187063,"cydA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187064,"cydC, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187065,glyQ ORF Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187066,"cydC, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187068,glyS ORF Forward primer , ,,,Not Released,BBa_K187071,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187069,"def, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187070,"def, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187071,glyS ORF Reverse primer , ,,,Not Released,BBa_K187068,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187072,"der, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187073,"der, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187075,gmK ORF Forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187076,"dnaB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187078,gmK ORF Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187079,"dnaB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187080,"dnaN, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187081,"dnaN, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187082,"dnaX, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187083,"dnaX, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187084,"dut, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187085,gpsA ORF Forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187086,"ftsW, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187087,"dut, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187088,gpsA ORF Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187089,"dxs, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187091,grpE ORF Forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187092,"dxs, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187093,"fabA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187095,grpE ORF Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187096,"fabA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187097,"fabB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187098,"fabB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187099,hemC ORF Forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187100,"fabG, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187102,hemC ORF Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187103,"fabG, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187104,"fabH, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187106,hemd ORF Forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187107,"fabH, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187108,"fadD, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187109,hemD ORF Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187110,"fadD, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187111,"ffh, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187112,"ffh, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187113,"fldA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187114,"fldA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187115,"folA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187116, -- No description -- , ,,,Not Released,,No part sequence,None,No Sequence,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
